Report;Date;Time of submition;Location;Activity;Quantity;Size;Species;Stinging Water;Report ID;Distance from coast;Jellies on the beach;Year;Season;Month;Gold;Website version;Week;Area;Zone;Lat.;Long.;bounding
Offshore;30/06/2015;15;Had-Jsr;Other;50;Oct-30;Rhizostoma pulmo;0;49304;200 meters-1 mile;0;2015;Spring;6;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Offshore;30/06/2015;15;Had-Jsr;Other;50;Oct-30;Cassiopea andromeda;0;49305;200 meters-1 mile;0;2015;Spring;6;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Offshore;30/06/2015;15;Had-Jsr;Other;2;0-10;Philorhiza punctata;0;49306;200 meters-1 mile;0;2015;Spring;6;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Offshore;30/06/2015;15;Had-Jsr;Other;50;0-10;Cotylorhiza tuberculata;0;49307;200 meters-1 mile;0;2015;Spring;6;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;30/06/2015;11;Tlv-Hrz;Surfing;0;Unspecified;0;0;49308;Unspecified;0;2015;Spring;6;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;30/06/2015;8;Jsr-Dor;Swimming;0;Unspecified;0;0;49285;Unspecified;0;2015;Spring;6;1;1.0;27;Center;8;32.355448;34.790955;100,456.34,600
Inshore;30/06/2015;11;Gaz-Ask;Walking on Beach;50;Oct-30;Rhopilema nomadica;1;49283;Unspecified;1;2015;Spring;6;0;1.0;27;South;20;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;11;Gaz-Ask;Walking on Beach;50;Oct-30;Philorhiza punctata;1;49284;Unspecified;1;2015;Spring;6;0;1.0;27;South;20;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;11;Ask-Ash;Surfing;50;30-60;Rhopilema nomadica;1;49290;Unspecified;1;2015;Spring;6;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;11;Ask-Ash;Surfing;50;Oct-30;Philorhiza punctata;1;49291;Unspecified;1;2015;Spring;6;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;18;Plm-Rsh;Swimming;2;30-60;Rhopilema nomadica;0;49313;Unspecified;1;2015;Spring;6;0;1.0;27;South;17;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;18;Plm-Rsh;Swimming;2;Oct-30;Rhizostoma pulmo;0;49314;Unspecified;0;2015;Spring;6;0;1.0;27;South;17;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;18;Plm-Rsh;Swimming;10;0-10;Cassiopea andromeda;0;49315;Unspecified;0;2015;Spring;6;0;1.0;27;South;17;31.809739;34.568481;100,456.34,600
Inshore;30/06/2015;13;Ask-Ash;Walking on Beach;10;Oct-30;Rhopilema nomadica;1;49461;Unspecified;1;2015;Spring;6;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Offshore;30/06/2015;15;Ash-Plm;Other;2;30-60;Rhopilema nomadica;1;49293;200 meters-1 mile;0;2015;Spring;6;1;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Offshore;30/06/2015;15;Ash-Plm;Other;50;0-30;Philorhiza punctata;0;49294;200 meters-1 mile;0;2015;Spring;6;1;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Offshore;30/06/2015;15;Ash-Plm;Other;2;0-30;Mnemyopsis Leidyi;1;49295;200 meters-1 mile;0;2015;Spring;6;1;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Offshore;30/06/2015;11;Ask-Ash;Other;50;0-10;Rhizostoma pulmo;0;49309;200 meters-1 mile;0;2015;Spring;6;1;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Offshore;30/06/2015;11;Ask-Ash;Other;50;Oct-30;Philorhiza punctata;0;49310;200 meters-1 mile;0;2015;Spring;6;1;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;10;30-60;Rhopilema nomadica;לא הייתי במים;49327;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;2;Oct-30;Rhizostoma pulmo;0;49328;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;2;0-10;Philorhiza punctata;לא הייתי במים;49329;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;10;30-60;Rhopilema nomadica;לא הייתי במים;49330;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;2;Oct-30;Rhizostoma pulmo;0;49331;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;19;Dor-Atl;Walking on Beach;2;0-10;Philorhiza punctata;לא הייתי במים;49332;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;14;Atl-Tir;Other;50;30-60;Rhopilema nomadica;1;49994;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;North;6;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;14;Atl-Tir;Other;50;30-60;Rhizostoma pulmo;1;49995;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;North;6;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;0;Hbay-Aco;Walking on Beach;10;30-60;Rhopilema nomadica;לא הייתי במים;49311;Unspecified;1;2015;Summer;7;1;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;9;Tir-Shq;Swimming;2;Oct-30;Rhopilema nomadica;1;49317;Unspecified;1;2015;Summer;7;1;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;9;Tir-Shq;Swimming;2;Oct-30;Rhizostoma pulmo;0;49318;Unspecified;0;2015;Summer;7;1;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;17;Atl-Tir;Other;50;0-60;Rhopilema nomadica;0;49333;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;6;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Other;50;30-60;Mnemyopsis Leidyi;0;49334;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Other;10;30-60;Rhopilema nomadica;0;49334;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Other;2;Unspecified;Rhizostoma pulmo;0;49335;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Other;50;Unspecified;Mnemyopsis Leidyi;0;49336;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Kayak;10;Over 60;Rhopilema nomadica;0;49337;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Kayak;10;Oct-30;Rhizostoma pulmo;0;49338;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;8;Nah-Rhn;Kayak;50;0-10;Mnemyopsis Leidyi;0;49339;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;10;Nah-Rhn;Other;50;30-60;Rhopilema nomadica;0;49361;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;01/07/2015;10;Nah-Rhn;Other;50;0-10;Mnemyopsis Leidyi;0;49362;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Inshore;01/07/2015;9;Nat-Mich;Diving;2;0-10;Cassiopea andromeda;1;49340;Unspecified;0;2015;Summer;7;0;1.0;27;Center;11;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;9;Nat-Mich;Diving;10;0-10;Cotylorhiza tuberculata;1;49341;Unspecified;0;2015;Summer;7;0;1.0;27;Center;11;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;7;Had-Jsr;Surfing;2;30-60;Rhopilema nomadica;0;49316;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;8;Had-Jsr;Swimming;10;30-60;Rhopilema nomadica;0;49321;Unspecified;1;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;8;Had-Jsr;Swimming;2;Oct-30;Rhizostoma pulmo;0;49322;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;8;Had-Jsr;Swimming;50;Oct-30;Cassiopea andromeda;0;49323;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;8;Had-Jsr;Swimming;50;Oct-30;Mnemyopsis Leidyi;0;49324;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;13;Had-Jsr;Diving;10;Oct-60;Rhopilema nomadica;0;49345;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;13;Had-Jsr;Diving;0;Unspecified;0;0;49346;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;01/07/2015;13;Had-Jsr;Diving;10;0-30;Cotylorhiza tuberculata;0;49347;Unspecified;0;2015;Summer;7;1;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Offshore;01/07/2015;6;Plm-Rsh;Other;10;Unspecified;Rhizostoma pulmo;0;49353;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;South;17;31.809739;34.568481;100,456.34,600
Offshore;01/07/2015;6;Plm-Rsh;Other;50;Unspecified;Philorhiza punctata;0;49354;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;South;17;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;7;Aco-Nah;Other;2;30-60;Rhopilema nomadica;1;49342;Unspecified;1;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;7;Aco-Nah;Other;50;Oct-60;Rhizostoma pulmo;1;49343;Unspecified;0;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;7;Aco-Nah;Other;50;Oct-30;Philorhiza punctata;1;49344;Unspecified;1;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;10;Dor-Atl;Other;50;30-60;Cassiopea andromeda;0;49367;Unspecified;0;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;16;Aco-Nah;Other;10;30-60;Rhopilema nomadica;לא הייתי במים;49377;Unspecified;1;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;17;Atl-Tir;Walking on Beach;50;Oct-30;Rhopilema nomadica;לא הייתי במים;49379;Unspecified;1;2015;Summer;7;0;1.0;27;North;6;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;6;Tir-Shq;Swimming;10;Oct-30;Rhopilema nomadica;1;49348;Unspecified;1;2015;Summer;7;0,5;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;6;Tir-Shq;Swimming;10;0-10;Rhizostoma pulmo;0;49349;Unspecified;0;2015;Summer;7;0,5;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;6;Tir-Shq;Swimming;50;0-10;Cassiopea andromeda;0;49350;Unspecified;1;2015;Summer;7;0,5;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;6;Tir-Shq;Swimming;2;30-60;Philorhiza punctata;0;49351;Unspecified;0;2015;Summer;7;0,5;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;6;Tir-Shq;Swimming;10;0-10;Mnemyopsis Leidyi;0;49352;Unspecified;0;2015;Summer;7;0,5;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;02/07/2015;9;Nat-Mich;Swimming;50;0-10;Philorhiza punctata;0;49364;Unspecified;0;2015;Summer;7;0;1.0;27;Center;11;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;12;Mich-Had;Other;50;Oct-30;Philorhiza punctata;0;49368;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;17;Tlv-Hrz;Swimming;2;30-60;Rhopilema nomadica;1;49369;Unspecified;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;2;Mich-Had;Fishing;10;0-10;Philorhiza punctata;0;49370;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;14;Had-Jsr;Surfing;10;30-60;Rhizostoma pulmo;0;49371;Unspecified;0;2015;Summer;7;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;9;Mich-Had;Other;50;Oct-30;Philorhiza punctata;0;49373;Unspecified;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;15;Hrz-Fal;Walking on Beach;50;0-10;Cassiopea andromeda;0;49374;Unspecified;1;2015;Summer;7;0;1.0;27;Center;13;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;17;Fal-Nat;Swimming;10;Oct-30;Rhopilema nomadica;0;49375;Unspecified;1;2015;Summer;7;0;1.0;27;Center;12;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;17;Fal-Nat;Swimming;10;Oct-30;Philorhiza punctata;0;49376;Unspecified;0;2015;Summer;7;0;1.0;27;Center;12;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;9;Mich-Had;Other;10;30-60;Rhopilema nomadica;0;49380;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;9;Mich-Had;Other;50;Unspecified;Rhizostoma pulmo;0;49381;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;9;Mich-Had;Other;10;0-10;Cotylorhiza tuberculata;0;49382;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Offshore;02/07/2015;9;Mich-Had;Other;2;Unspecified;Mnemyopsis Leidyi;0;49383;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;8;Jsr-Dor;Swimming;2;Oct-30;Rhopilema nomadica;0;49355;Unspecified;0;2015;Summer;7;1;1.0;27;Center;8;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;8;Jsr-Dor;Swimming;50;Oct-30;Philorhiza punctata;0;49356;Unspecified;0;2015;Summer;7;1;1.0;27;Center;8;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;8;Jsr-Dor;Swimming;50;Oct-30;Cotylorhiza tuberculata;0;49357;Unspecified;0;2015;Summer;7;1;1.0;27;Center;8;32.355448;34.790955;100,456.34,600
Inshore;02/07/2015;11;Ask-Ash;Walking on Beach;10;30-60;Rhopilema nomadica;לא הייתי במים;49358;Unspecified;0;2015;Summer;7;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;11;Ask-Ash;Walking on Beach;10;30-60;Rhizostoma pulmo;לא הייתי במים;49359;Unspecified;0;2015;Summer;7;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;11;Ask-Ash;Walking on Beach;10;30-60;Philorhiza punctata;לא הייתי במים;49360;Unspecified;0;2015;Summer;7;0;1.0;27;South;19;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;9;Jaf-Tlv;Swimming;10;Oct-30;Rhizostoma pulmo;0;49365;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;9;Jaf-Tlv;Swimming;10;Oct-30;Philorhiza punctata;0;49366;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;02/07/2015;15;Jaf-Tlv;Swimming;2;Oct-30;Philorhiza punctata;0;49372;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;0;Tir-Shq;Other;10;Oct-30;Philorhiza punctata;1;49385;Unspecified;0;2015;Summer;7;0;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Inshore;03/07/2015;0;Tir-Shq;Other;10;0-10;Aurelia aurita;1;49386;Unspecified;0;2015;Summer;7;0;1.0;27;North;5;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;9;Nah-Rhn;Other;50;30-60;Rhopilema nomadica;0;49393;1-6 miles;0;2015;Summer;7;0;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;9;Nah-Rhn;Other;2;0-10;Cotylorhiza tuberculata;0;49394;1-6 miles;0;2015;Summer;7;0;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;9;Nah-Rhn;Other;2;0-10;Mnemyopsis Leidyi;0;49395;1-6 miles;0;2015;Summer;7;0;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Inshore;03/07/2015;16;Shq-Hbay;Surfing;50;30-60;Rhopilema nomadica;1;49396;Unspecified;1;2015;Summer;7;0;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Inshore;03/07/2015;10;Aco-Nah;Walking on Beach;2;Unspecified;Rhizostoma pulmo;1;49403;Unspecified;0;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;03/07/2015;17;Hbay-Aco;Walking on Beach;50;Oct-30;Rhizostoma pulmo;1;49412;Unspecified;1;2015;Summer;7;0;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;17;Shq-Hbay;Other;50;Over 60;Rhopilema nomadica;1;49444;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;0;Hbay-Aco;Other;50;30-60;Rhopilema nomadica;0;49408;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;0;Hbay-Aco;Other;50;30-60;Rhopilema nomadica;0;49409;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;0;Hbay-Aco;Other;50;30-60;Rhopilema nomadica;0;49410;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Offshore;03/07/2015;0;Hbay-Aco;Other;50;Oct-30;Rhizostoma pulmo;0;49411;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;North;3;32.849519;34.943390;100,456.34,600
Inshore;03/07/2015;11;Tlv-Hrz;Other;2;Oct-30;Rhopilema nomadica;1;49387;Unspecified;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;11;Tlv-Hrz;Other;2;0-10;Philorhiza punctata;1;49388;Unspecified;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;7;Had-Jsr;Surfing;50;Oct-30;Cotylorhiza tuberculata;לא הייתי במים;49397;Unspecified;0;2015;Summer;7;0;1.0;27;Center;9;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Yacht;50;Oct-30;Rhopilema nomadica;1;49399;1-6 miles;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Yacht;10;0-10;Philorhiza punctata;1;49400;1-6 miles;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Yacht;50;Oct-30;Rhopilema nomadica;1;49401;1-6 miles;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Yacht;10;Oct-30;Philorhiza punctata;1;49402;1-6 miles;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;17;Nat-Mich;Swimming;2;Oct-30;Rhopilema nomadica;1;49404;Unspecified;1;2015;Summer;7;0;1.0;27;Center;11;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;13;Tlv-Hrz;Surfing;2;30-60;Rhopilema nomadica;1;49416;Unspecified;1;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;13;Tlv-Hrz;Surfing;10;0-10;Cassiopea andromeda;1;49417;Unspecified;1;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Other;50;Oct-30;Rhopilema nomadica;1;49421;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Other;2;0-10;Rhizostoma pulmo;1;49422;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Offshore;03/07/2015;11;Tlv-Hrz;Other;10;0-10;Philorhiza punctata;1;49423;200 meters-1 mile;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;10;Tlv-Hrz;Swimming;10;Oct-30;Rhopilema nomadica;1;49449;Unspecified;1;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;16;Hrz-Fal;Swimming;50;0-10;Philorhiza punctata;0;49456;Unspecified;1;2015;Summer;7;0;1.0;27;Center;13;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;16;Hrz-Fal;Swimming;50;0-10;Philorhiza punctata;0;49457;Unspecified;1;2015;Summer;7;0;1.0;27;Center;13;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;11;Mich-Had;Diving;10;Oct-30;Rhopilema nomadica;0;49471;Unspecified;1;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;11;Mich-Had;Diving;10;Oct-30;Cassiopea andromeda;0;49472;Unspecified;0;2015;Summer;7;0;1.0;27;Center;10;32.355448;34.790955;100,456.34,600
Inshore;03/07/2015;8;Jaf-Tlv;Swimming;2;30-60;Cassiopea andromeda;0;49378;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;11;Jaf-Tlv;Surfing;0;Unspecified;0;0;49384;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;9;Jaf-Tlv;Other;2;30-60;Rhopilema nomadica;0;49389;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;9;Jaf-Tlv;Other;2;Oct-30;Philorhiza punctata;0;49390;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;9;Jaf-Tlv;Other;2;Oct-30;Aurelia aurita;0;49391;Unspecified;0;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;9;Jaf-Tlv;Other;10;Oct-30;Cotylorhiza tuberculata;0;49392;Unspecified;1;2015;Summer;7;0;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;11;Ash-Plm;Swimming;10;30-60;Rhopilema nomadica;1;49405;Unspecified;1;2015;Summer;7;0;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;11;Ash-Plm;Swimming;50;Over 60;Rhizostoma pulmo;1;49406;Unspecified;1;2015;Summer;7;0;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Inshore;03/07/2015;11;Ash-Plm;Swimming;2;Oct-30;Mnemyopsis Leidyi;1;49407;Unspecified;1;2015;Summer;7;0;1.0;27;South;18;31.809739;34.568481;100,456.34,600
Offshore;03/07/2015;10;Jaf-Tlv;Other;50;Oct-30;Rhopilema nomadica;0;49398;200 meters-1 mile;0;2015;Summer;7;1;1.0;27;South;15;31.809739;34.568481;100,456.34,600
Inshore;04/07/2015;12;Aco-Nah;Other;50;30-60;Rhopilema nomadica;0;49442;Unspecified;1;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;12;Aco-Nah;Other;2;0-10;Cotylorhiza tuberculata;0;49443;Unspecified;1;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;18;Aco-Nah;Swimming;2;30-60;Rhizostoma pulmo;1;49448;Unspecified;0;2015;Summer;7;0;1.0;27;North;2;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;14;Dor-Atl;Swimming;10;30-60;Philorhiza punctata;0;49462;Unspecified;0;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;14;Dor-Atl;Walking on Beach;10;0-10;Aurelia aurita;0;49463;Unspecified;1;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;14;Dor-Atl;Other;2;0-10;Cassiopea andromeda;0;49464;Unspecified;0;2015;Summer;7;0;1.0;27;North;7;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;14;Nah-Rhn;Surfing;0;Unspecified;0;0;49481;Unspecified;0;2015;Summer;7;0;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;14;Nah-Rhn;Surfing;0;Unspecified;0;0;49482;Unspecified;0;2015;Summer;7;0;1.0;27;North;1;32.849519;34.943390;100,456.34,600
Offshore;04/07/2015;10;Shq-Hbay;Other;10;30-60;Rhopilema nomadica;0;49458;200 meters-1 mile;0;2015;Summer;7;0,5;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Offshore;04/07/2015;10;Shq-Hbay;Other;2;Oct-30;Rhizostoma pulmo;0;49459;200 meters-1 mile;0;2015;Summer;7;0,5;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Offshore;04/07/2015;10;Shq-Hbay;Other;2;0-10;Philorhiza punctata;0;49460;200 meters-1 mile;0;2015;Summer;7;0,5;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;9;Shq-Hbay;Swimming;2;0-10;Philorhiza punctata;0;49494;Unspecified;0;2015;Summer;7;1;1.0;27;North;4;32.849519;34.943390;100,456.34,600
Inshore;04/07/2015;11;Tlv-Hrz;Walking on Beach;0;Unspecified;0;0;49413;Unspecified;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
Inshore;04/07/2015;11;Tlv-Hrz;Walking on Beach;0;Unspecified;0;0;49414;Unspecified;0;2015;Summer;7;0;1.0;27;Center;14;32.355448;34.790955;100,456.34,600
